Flow Duration,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Label,Seconds_To_Failure
16.0,10371465.620431058,1547622.9582515892,5.936419598729593,BENIGN,280.0
8.0,3040591.9554265235,1898624.4245877378,6.166771909783897,BENIGN,279.0
38.0,7292073.692992328,745560.771587124,5.594327426291043,BENIGN,278.0
12.0,9230381.195545416,1082754.8252572306,6.248004736371404,BENIGN,277.0
24.0,14280166.967920072,819929.5283117474,6.312713619893062,BENIGN,276.0
28.0,4535388.949055869,112749.74157771391,6.206837855780541,BENIGN,275.0
8.0,6029510.470827438,833161.5555007203,6.467263587526365,BENIGN,274.0
28.0,6311020.258913932,1604268.4925965583,6.32665205746064,BENIGN,273.0
36.0,9477534.20702836,1232378.8001486154,6.403093727876538,BENIGN,272.0
26.0,5994248.742560023,292393.83776880195,6.4335710834576485,BENIGN,271.0
8.0,8469166.954195738,1709565.0304181916,6.301347991873809,BENIGN,270.0
28.0,11945064.61783041,1109062.1552819614,6.174258842006499,BENIGN,269.0
28.0,10875398.31757085,1699274.3873148847,5.50571858136079,BENIGN,268.0
37.0,7249161.051176198,1202420.8856915557,5.9658257532231245,BENIGN,267.0
41.0,13099026.487438364,1163408.045192086,6.071162298622361,BENIGN,266.0
36.0,8813963.49431408,299992.45187432354,5.804030272447999,BENIGN,265.0
27.0,8558681.753030974,417983.4929633931,5.818104446903472,BENIGN,264.0
17.0,1478628.7231482144,1946847.9873435232,6.461159415710165,BENIGN,263.0
9.0,14813701.725000262,534124.8188340645,6.391710865202746,BENIGN,262.0
33.0,2721591.319414774,1957159.024181699,6.349179005501704,BENIGN,261.0
20.0,4235832.773987053,1110634.1423961003,5.906011801706111,BENIGN,260.0
13.0,1723755.7213813774,357999.1894214805,5.513698550408915,BENIGN,259.0
28.0,9960041.535716793,288674.1852320166,5.580222246455714,BENIGN,258.0
48.0,4145816.47761752,496841.73434090597,5.812196368217604,BENIGN,257.0
29.0,3520146.124618129,1858710.9270481379,5.515742912995677,BENIGN,256.0
13.0,2239778.17912538,886885.4262236309,5.517149781915198,BENIGN,255.0
46.0,2446325.399736219,851325.1091865373,6.416603301642411,BENIGN,254.0
35.0,9185389.806196243,695091.8960333306,6.206158502119054,BENIGN,253.0
6.0,10634910.122132337,379417.51607651793,5.808955990068153,BENIGN,252.0
18.0,6563305.8385016145,1026917.2746655722,5.632644577600953,BENIGN,251.0
5.0,7718559.142289025,347090.7867711635,6.011635717895077,BENIGN,250.0
47.0,10603548.303761778,1687412.4491264224,5.505346160854365,BENIGN,249.0
25.0,1243317.062596715,803754.2739230823,6.438413743858144,BENIGN,248.0
2.0,5523829.198983899,812126.778785413,5.9148151193889476,BENIGN,247.0
10.0,14623368.47298485,1000612.2141179962,5.9023349552373325,BENIGN,246.0
30.0,9121571.215736553,943842.6550149281,5.890593607581782,BENIGN,245.0
45.0,4559144.118564906,1990230.148812711,5.569328330387765,BENIGN,244.0
5.0,8304220.652906984,1136224.1303147748,6.138322239791827,BENIGN,243.0
33.0,5797148.833692815,267583.23720075435,6.233003619628353,BENIGN,242.0
1.0,8451429.843568187,1253066.948996167,6.17612539758829,BENIGN,241.0
18.0,2760381.1652930835,388010.1564527719,5.6384354933293945,BENIGN,240.0
32.0,2858005.1534698834,158781.52498954974,6.078840168035592,BENIGN,239.0
47.0,3009593.0685515003,1944410.0919867714,6.0694844841722535,BENIGN,238.0
49.0,14157477.086975785,1569723.8939156714,6.368410787941382,BENIGN,237.0
11.0,11260584.856778786,1962207.0855861572,5.879127658375647,BENIGN,236.0
21.0,3273346.5252724923,1007969.0512422606,5.871485943659434,BENIGN,235.0
26.0,3636887.17271842,1111289.3091830546,6.118527058718185,BENIGN,234.0
25.0,11231612.64819227,419840.2162463474,6.133072653499513,BENIGN,233.0
22.0,3186293.827090435,569124.1106684126,5.96928522732579,BENIGN,232.0
27.0,4283858.106687602,1693243.5083153734,5.9430593623304215,BENIGN,231.0
49.0,14486855.659485586,776752.7295234288,5.994147670637883,BENIGN,230.0
13.0,4574291.346198047,1670948.450213196,6.361045299503312,BENIGN,229.0
33.0,10262852.905196054,1447126.0761453605,5.96116690125391,BENIGN,228.0
34.0,14700838.023607425,436624.75801654445,6.439931791969823,BENIGN,227.0
41.0,6240154.739957097,1064148.09562751,6.004003763596326,BENIGN,226.0
35.0,1245223.8720688713,1387035.910885562,6.449200693180892,BENIGN,225.0
1.0,4418062.0659132395,546570.7081272677,6.332831901869076,BENIGN,224.0
21.0,12632280.678783877,1678308.169988146,5.862431322615829,BENIGN,223.0
48.0,13104523.703370513,1135172.549335855,6.363641421296616,BENIGN,222.0
6.0,11759271.103333076,413959.8958409461,5.610063284201115,BENIGN,221.0
28.0,2583537.467072022,1207670.4097127446,6.425047175343014,BENIGN,220.0
17.0,12137145.203749644,1999456.2278962366,6.131643515082891,BENIGN,219.0
5.0,13861489.15790906,385990.83416048577,5.554390748522311,BENIGN,218.0
31.0,9408533.595647305,1651838.1672271034,6.144256723650812,BENIGN,217.0
5.0,14172254.988732908,493887.1060563601,6.474247654144756,BENIGN,216.0
38.0,12575744.371966284,1586537.825974166,5.569800654614629,BENIGN,215.0
3.0,10337601.237872701,1495698.0539306852,6.054687709780087,BENIGN,214.0
23.0,9080593.313964475,670929.8326408215,6.247794349759372,BENIGN,213.0
37.0,5880031.341387587,719063.9233724546,6.310258586699531,BENIGN,212.0
37.0,3230024.233399272,1605790.6447295465,5.913827465320796,BENIGN,211.0
10.0,9469354.917667571,976746.472585894,5.704166559168243,BENIGN,210.0
10.0,5453561.750653673,1488554.2545524368,5.5423422787723835,BENIGN,209.0
19.0,13130141.345387036,381169.87999508606,6.079726157097225,BENIGN,208.0
17.0,14906717.123020798,1719859.7856129517,5.952911070267611,BENIGN,207.0
21.0,11533988.676618015,1450680.9616964064,6.448744395149711,BENIGN,206.0
14.0,2266743.7340187104,1823191.3367861845,5.56060490771491,BENIGN,205.0
9.0,5041598.337428933,351507.5201664476,6.185395343446006,BENIGN,204.0
46.0,2527534.844720496,1226727.5506851356,5.5249662221200575,BENIGN,203.0
1.0,10107163.06908402,1238329.111576618,5.671434176710543,BENIGN,202.0
45.0,11712672.103780985,771575.4070388867,5.953578999922835,BENIGN,201.0
13.0,13959447.632329965,971086.2066815898,5.954872442802868,BENIGN,200.0
4.0,7134412.849767827,172164.9702507216,6.185700542933644,BENIGN,199.0
1.0,13619259.09423822,1517134.0733913227,6.410213034867756,BENIGN,198.0
49.0,13290476.226578586,1143712.7108660308,6.139032158914921,BENIGN,197.0
40.0,5440740.034715581,209707.99855143018,6.453535097851509,BENIGN,196.0
32.0,13164608.757567994,1393436.1966249226,6.381615639877998,BENIGN,195.0
34.0,6259411.526344171,986885.9467392571,6.084499795530791,BENIGN,194.0
28.0,5156169.843843931,165476.3929075,6.333791950918827,BENIGN,193.0
31.0,10087045.223121503,1942254.6810113813,6.1425776103236345,BENIGN,192.0
8.0,5597337.1903911345,1903313.071869937,5.578557830923727,BENIGN,191.0
39.0,9822922.47660802,1074514.5906796753,6.24056472325951,BENIGN,190.0
26.0,9537645.276981723,277977.59934122936,5.594908441267346,BENIGN,189.0
34.0,8888144.982878424,1533780.3210373244,6.094082780569712,BENIGN,188.0
3.0,6325875.859259168,1034669.0902008852,6.202640205858229,BENIGN,187.0
12.0,8678996.103120673,674650.2087498218,5.566527608210855,BENIGN,186.0
1.0,9350796.649795901,1033694.5373042579,5.730794653926532,BENIGN,185.0
44.0,8639616.438936628,1092643.8762703824,6.41567223226165,BENIGN,184.0
5.0,7221872.338516821,1169152.2281424445,6.116314492232896,BENIGN,183.0
30.0,1205338.7986476934,938325.0559451204,5.746286018810531,BENIGN,182.0
30.0,9218863.907816112,1250935.0759642078,6.190679771148007,BENIGN,181.0
17.0,3358221.391998075,1845595.950152117,6.09677641996169,BENIGN,180.0
48.0,9996063.565260654,788309.3654873231,6.001575699917948,BENIGN,179.0
47.0,11630820.590920124,1478861.2801179034,6.476186974988083,BENIGN,178.0
23.0,8006234.327830381,1799459.8579660412,6.183453777407509,BENIGN,177.0
15.0,8593091.309716336,966360.6239438801,5.875441109667912,BENIGN,176.0
37.0,14320699.835323876,942566.0891256178,6.300073432076868,BENIGN,175.0
21.0,12860343.05921604,1244022.272174081,6.384583292921188,BENIGN,174.0
14.0,13799311.22332058,1223672.8429027274,5.625220559516832,BENIGN,173.0
2.0,12392728.03647421,1632519.7504199264,5.700552977845266,BENIGN,172.0
11.0,2524856.78585424,1005318.4291787561,5.716227009127779,BENIGN,171.0
39.0,3085885.9835827257,1992633.6043149382,6.19121180938654,BENIGN,170.0
38.0,8372733.161765434,212995.98084783347,6.103039555053283,BENIGN,169.0
34.0,4444975.223171975,106018.9123033333,6.118991564698588,BENIGN,168.0
38.0,7673736.650576228,1316376.7919632853,6.440773299689501,BENIGN,167.0
34.0,6521114.533456903,667026.3334875657,6.275911532807306,BENIGN,166.0
18.0,8691799.338026347,556726.5385290192,5.627936924511783,BENIGN,165.0
30.0,11456260.025901519,692608.2520081329,5.847507082425181,BENIGN,164.0
15.0,11016872.699389841,586490.3736994131,5.9353936461757355,BENIGN,163.0
27.0,8297277.854794681,158501.0943548509,5.895961588747605,BENIGN,162.0
34.0,12513507.863438813,1945912.7805421185,6.169308609161879,BENIGN,161.0
38.0,7032069.281532466,519416.42806028534,6.391893103256563,BENIGN,160.0
33.0,13554000.057761714,1494656.548919682,5.806051463522788,BENIGN,159.0
24.0,1997923.7807722948,1548933.149918933,6.051877136421186,BENIGN,158.0
15.0,14365240.420466304,1865589.0562137356,6.289409421913586,BENIGN,157.0
30.0,10165703.140038874,158043.96847742196,5.91621805884535,BENIGN,156.0
42.0,6321043.1251208745,1756891.8430493146,5.668118128399296,BENIGN,155.0
17.0,3760157.7720202827,1101729.7435956204,5.974950965263748,BENIGN,154.0
5.0,7708565.212210399,1301833.808935073,5.555222520743029,BENIGN,153.0
29.0,3723816.524594214,1324493.526529964,6.442383454002277,BENIGN,152.0
4.0,3328642.50840399,1657615.8294709823,5.574821205194973,BENIGN,151.0
10.0,9642924.603781639,733473.91210231,5.938456715250578,BENIGN,150.0
17.0,8323186.144144986,1492797.2607339874,6.029881261088526,BENIGN,149.0
10.0,10381344.484553184,1104298.4084721743,6.485303832287285,BENIGN,148.0
17.0,14014482.28390785,1607448.6271801607,5.666021823642861,BENIGN,147.0
20.0,8451642.986746563,1982037.4622632535,5.614431518612358,BENIGN,146.0
24.0,9133048.745679168,481236.93306714634,5.508706147062544,BENIGN,145.0
5.0,2254768.7481691893,1989832.418963996,5.655571436869303,BENIGN,144.0
34.0,11046901.002720814,270643.0931372706,5.7072729790676675,BENIGN,143.0
6.0,6598672.895258186,104403.34101914635,6.1305809415830925,BENIGN,142.0
2.0,14674153.341276104,183907.67873787938,5.719706790391401,BENIGN,141.0
13.0,12524436.218339244,749386.5689998472,5.520520814729325,BENIGN,140.0
43.0,8314734.5672256565,1302522.028289025,6.326618345502489,BENIGN,139.0
43.0,2725117.1584103247,231156.1276869143,5.865595701003967,BENIGN,138.0
48.0,13031821.105928248,110765.04760617782,5.853696686580734,BENIGN,137.0
11.0,12196935.335936302,1880472.9540717101,5.802479029167927,BENIGN,136.0
47.0,3584191.813518462,1661660.6082858664,6.475373277146421,BENIGN,135.0
23.0,5133896.049084341,1637448.025164159,5.670115417309281,BENIGN,134.0
16.0,12107701.614069723,1780406.1234537566,6.398238063953235,BENIGN,133.0
31.0,3593198.251663735,1430065.1182669983,6.276803332139888,BENIGN,132.0
11.0,13848534.848399282,298367.84652135475,5.576479955499313,BENIGN,131.0
16.0,6943383.952749066,858290.3573400738,6.486729101500849,BENIGN,130.0
8.0,2218545.476227221,1473984.024282796,5.771365963539011,BENIGN,129.0
4.0,12420481.009059932,632635.4755038897,5.598582927022412,BENIGN,128.0
40.0,6229135.562537426,1406072.0918588515,6.32931423412576,BENIGN,127.0
4.0,8370988.718152934,146547.05170853948,6.2066755336777,BENIGN,126.0
25.0,2572260.8217570684,681660.9476712272,6.117218805877901,BENIGN,125.0
3.0,1036176.2078297534,1143347.638926628,5.655980863698933,BENIGN,124.0
32.0,9931792.881106166,1300970.6760618603,5.978496116255962,BENIGN,123.0
3.0,8212452.384672242,1196377.2624776305,6.280556026887214,BENIGN,122.0
27.0,9309539.96772406,1425736.924539516,5.80362393814384,BENIGN,121.0
29.0,12112413.905327229,111568.62165569424,5.811689828515042,BENIGN,120.0
32.0,10052482.787920041,291788.27995729086,5.503140906048122,BENIGN,119.0
19.0,3446828.1995832804,1750994.0793303757,5.67424340164538,BENIGN,118.0
21.0,6050815.267548397,1395322.4237713064,6.375405625121834,BENIGN,117.0
5.0,13682475.467028646,314570.12110342144,5.941746491637707,BENIGN,116.0
18.0,11779225.803523505,1699941.4310573007,6.484234499234434,BENIGN,115.0
28.0,8792918.811114041,560239.3138666771,5.895707963573793,BENIGN,114.0
42.0,4579029.969329812,1008693.7799709246,6.215186454780241,BENIGN,113.0
22.0,5228847.025687131,375873.37448085455,5.781919042904729,BENIGN,112.0
21.0,11247412.946198883,1449209.1072012426,5.863809641140934,BENIGN,111.0
6.0,12916439.651938792,1367023.3999271088,5.690725987590895,BENIGN,110.0
1.0,10399945.373428602,501113.69521565875,5.847062368499395,BENIGN,109.0
5.0,12333419.660758184,1740461.4570283035,6.047237520420643,BENIGN,108.0
41.0,11733185.892805684,862481.4460174531,6.49177288097925,BENIGN,107.0
12.0,3095855.5513974084,655778.6730344094,6.164201713071786,BENIGN,106.0
26.0,6935227.380786228,389426.21998261736,5.699245954408314,BENIGN,105.0
46.0,3141773.211599877,605719.2237795212,5.544961441591552,BENIGN,104.0
34.0,4293298.187227787,141851.1503252523,5.62635648131451,BENIGN,103.0
49.0,13169634.745114736,1208189.2356666196,6.062555201273048,BENIGN,102.0
14.0,7620487.51886455,1700238.418053501,6.2651603288167665,BENIGN,101.0
26.0,8495013.425797252,1143062.8539391195,6.440419207300747,PRE-FAILURE,100.0
67.5,2915202.9276573416,516620.52765536384,5.5158231719968205,PRE-FAILURE,99.0
54.0,3837003.574773675,163971.43860635816,6.02276014156187,PRE-FAILURE,98.0
22.5,2639653.973743862,507793.3391917254,5.970867356223176,PRE-FAILURE,97.0
78.0,2159225.7240322055,890630.7133350754,6.156055021975704,PRE-FAILURE,96.0
164.5,4965725.5532117905,1543261.7145296133,6.059578854465342,PRE-FAILURE,95.0
88.0,2089260.8486545486,456901.4198217708,6.18703915058248,PRE-FAILURE,94.0
211.5,4103423.6684524403,1467603.7613739036,6.158082584749191,PRE-FAILURE,93.0
150.0,699370.9990460594,1747173.589868579,5.617011724857946,PRE-FAILURE,92.0
236.5,1066014.8247783666,962499.0114058785,6.29971791361872,PRE-FAILURE,91.0
288.0,1614521.1853339185,1660720.7841209273,5.623232575716325,PRE-FAILURE,90.0
110.5,2924580.2614186504,1153848.9612666816,6.198530625209137,PRE-FAILURE,89.0
182.0,3076993.362124489,1310472.5904537195,5.916145367640607,PRE-FAILURE,88.0
270.0,1999454.8708092722,1099929.0746425851,6.013850734576598,PRE-FAILURE,87.0
8.0,1905545.4747582118,980028.1618275493,6.403298014375711,PRE-FAILURE,86.0
68.0,2785808.9798951633,545841.5393741138,6.389883726473487,PRE-FAILURE,85.0
441.0,290832.21064717957,676068.7129759875,6.317856305655029,PRE-FAILURE,84.0
332.5,1312559.1687816107,650943.2259928571,6.010148380456323,PRE-FAILURE,83.0
150.0,2709108.4347107084,1170248.968812248,6.236239810133833,PRE-FAILURE,82.0
493.5,1967723.2797890021,327912.01674539084,6.01289705551881,PRE-FAILURE,81.0
242.0,1144235.971715177,1841904.2123344368,6.369606082474777,PRE-FAILURE,80.0
161.0,2630259.056272199,1469244.7760379151,5.9027758332329,PRE-FAILURE,79.0
312.0,2188281.14523914,862746.6987350679,6.470235344414877,PRE-FAILURE,78.0
350.0,840810.046663262,401385.87460011814,6.432322758228878,PRE-FAILURE,77.0
299.0,1730009.9526482818,1775785.122471108,6.241602619451785,PRE-FAILURE,76.0
189.0,1556751.6991075657,1665178.3711922138,5.779415884176072,PRE-FAILURE,75.0
336.0,1067198.5155718965,1471270.9501626408,5.631653588793259,PRE-FAILURE,74.0
29.0,958966.4232605015,615939.3900813605,6.354703450093197,PRE-FAILURE,73.0
675.0,880279.7949787659,864648.611123971,5.665302286137961,PRE-FAILURE,72.0
403.0,1417673.6716969197,295221.6796596044,6.354260788997336,PRE-FAILURE,71.0
224.0,1027677.0158184819,459175.09698231024,5.99076500671236,PRE-FAILURE,70.0
115.5,1756400.497988876,1587731.6109017925,5.906556783808104,PRE-FAILURE,69.0
51.0,1401950.8953885764,1458573.5658162993,6.403190778834429,PRE-FAILURE,68.0
822.5,260400.3263068523,1227622.949654276,6.103850982540278,PRE-FAILURE,67.0
414.0,1277225.0171274773,1801880.7792597285,6.076614007129717,PRE-FAILURE,66.0
851.0,599508.0138753233,1208206.3838447863,6.0587659446243975,PRE-FAILURE,65.0
817.0,1134069.2540424292,987239.1999308603,5.871169516019531,PRE-FAILURE,64.0
916.5,1252600.8375533714,746704.4179809492,6.285643103529127,PRE-FAILURE,63.0
900.0,492047.5172274614,1886852.1608987278,5.752798444015773,PRE-FAILURE,62.0
369.0,840456.93503695,257159.37689627163,6.438894960041275,PRE-FAILURE,61.0
798.0,407172.008829661,1868686.006915536,6.3939852050469606,PRE-FAILURE,60.0
752.5,188341.76750120826,1670757.8538689348,5.837480325674898,PRE-FAILURE,59.0
330.0,670071.2690215071,346866.85661783244,6.229463769831664,PRE-FAILURE,58.0
562.5,633460.3964420717,1173470.2795829817,6.073223194449591,PRE-FAILURE,57.0
851.0,1524155.8030468978,1746441.1653232651,5.837649301999234,PRE-FAILURE,56.0
658.0,724893.291676699,1186437.410853592,6.488521647995447,PRE-FAILURE,55.0
240.0,555879.7737853731,1823679.6609651824,5.525237345848264,PRE-FAILURE,54.0
955.5,877562.5090416773,1891669.2519504807,5.752646030621286,PRE-FAILURE,53.0
425.0,211579.57712346772,902530.5921501812,6.02007406111115,PRE-FAILURE,52.0
994.5,1339196.3243858689,816895.9566720149,6.021953003478564,PRE-FAILURE,51.0
572.0,899040.0580249514,1879010.1925413979,6.088933074945564,PRE-FAILURE,50.0
689.0,1032832.9892117738,1382766.1161843694,6.251676172022919,PRE-FAILURE,49.0
1188.0,297078.16968726716,320443.09456152166,6.123477830519296,PRE-FAILURE,48.0
687.5,580404.3053511081,180354.32352309427,6.100281460528037,PRE-FAILURE,47.0
476.0,586241.3209785299,1172795.1968947998,5.553514462913043,PRE-FAILURE,46.0
370.5,1042107.5178846013,1867324.8343330068,5.876530287789298,PRE-FAILURE,45.0
580.0,83386.35382227313,1704072.5345710549,5.732055739701156,PRE-FAILURE,44.0
737.5,420318.02556012664,1384110.7182822393,5.7653701116019755,PRE-FAILURE,43.0
120.0,1169627.717525417,364320.1128930663,6.054337474340345,PRE-FAILURE,42.0
305.0,597532.1569599266,583039.6291225216,5.699505314929608,PRE-FAILURE,41.0
93.0,488874.4556473935,1763471.3304499707,5.7939491010168975,PRE-FAILURE,40.0
1291.5,202848.94153386733,447333.7496481109,5.73708470851734,PRE-FAILURE,39.0
1440.0,1092410.80602927,629034.8756758256,6.448502943218195,PRE-FAILURE,38.0
585.0,94144.77815893694,346241.23727133975,6.444665732171095,PRE-FAILURE,37.0
1551.0,820327.7645001016,1384605.6396873812,6.109941558596052,PRE-FAILURE,36.0
1206.0,840028.3762170799,1893566.3801900982,6.4245224687319,PRE-FAILURE,35.0
1598.0,310647.46654184035,611039.2600312333,6.285812645468373,PRE-FAILURE,34.0
759.0,722348.4868460085,1003272.55491514,6.089947882801809,PRE-FAILURE,33.0
1190.0,157603.28913092185,1305245.505451288,5.506435211496796,PRE-FAILURE,32.0
1668.5,310720.38716548093,1998985.8716096983,6.272516286079404,PRE-FAILURE,31.0
288.0,802041.8557394474,299135.323495387,6.202488341588468,PRE-FAILURE,30.0
1460.0,862210.9663466817,1047284.5190608473,6.115253653282414,PRE-FAILURE,29.0
1813.0,618104.5309894206,831728.2278147502,6.260424311682471,PRE-FAILURE,28.0
1650.0,518957.5670183818,1745058.3139224749,6.012922164774766,PRE-FAILURE,27.0
722.0,204446.60054846355,1004338.6889221462,6.204083271321339,PRE-FAILURE,26.0
1617.0,117720.4039442564,310857.2967117814,6.435172086726493,PRE-FAILURE,25.0
1599.0,163400.3949771494,1305405.876044509,5.875805015846086,PRE-FAILURE,24.0
1461.5,255061.10983813312,1564483.1747013717,6.208121834900625,PRE-FAILURE,23.0
240.0,348400.1823227043,105474.37816466772,5.975687818010959,PRE-FAILURE,22.0
1053.0,376948.41411629884,1732017.702299196,6.174399651813982,PRE-FAILURE,21.0
1394.0,344029.6917791794,453443.7000107647,6.262893335554364,PRE-FAILURE,20.0
1867.5,252719.45643963479,1148931.792841418,5.545452500435796,PRE-FAILURE,19.0
252.0,467594.22152435477,890015.2513061552,6.146600443948662,PRE-FAILURE,18.0
1572.5,713295.7679125315,1467342.2515600077,5.7267411844069445,PRE-FAILURE,17.0
1419.0,276171.32239329827,805207.0680929095,6.170032537807566,PRE-FAILURE,16.0
957.0,788523.2370795147,1752550.0356952504,5.968330185933813,PRE-FAILURE,15.0
924.0,726742.4870403225,1487943.0858217014,6.273552741864887,PRE-FAILURE,14.0
267.0,177429.29124617032,1330655.0250195507,5.6234008152055965,PRE-FAILURE,13.0
270.0,645584.0534730818,1612857.1315694232,6.126322351656195,PRE-FAILURE,12.0
2184.0,481075.71023663465,1532643.7663639265,5.7784707289275525,PRE-FAILURE,11.0
184.0,470108.1615999926,168283.48235095135,6.352981995330591,PRE-FAILURE,10.0
1395.0,337218.68139658554,849995.2723051735,6.428383505636307,PRE-FAILURE,9.0
517.0,413203.19528598635,1868533.8649013306,6.496398293679055,PRE-FAILURE,8.0
1425.0,334719.534898416,338876.1110852298,6.296007402427283,PRE-FAILURE,7.0
1488.0,432134.1748807677,1500483.4458208974,6.253734070428004,PRE-FAILURE,6.0
1164.0,489565.0369408451,1951724.4415371264,5.715500758867551,PRE-FAILURE,5.0
441.0,516844.2222636969,199177.3951854461,5.836007058990109,PRE-FAILURE,4.0
148.5,414447.87724666495,1396168.37319056,5.96568254176228,PRE-FAILURE,3.0
1550.0,538830.5311942836,989492.8684719577,6.27338104778225,PRE-FAILURE,2.0
2020.0,143167.91778159045,1200432.9852119721,6.414965865077969,PRE-FAILURE,1.0
